,PCA,Max iter,Alpha,Power t,Layers,Solver,Learning Rate,Learning Rate Init,Mean CV Score,STD CV Score,Execution Time
223,20,5000,0.0001,0.5,"(3,)",sgd,invscaling,0.005,0.4787040295045221,0.05697099665196363,90.94400024414062
224,2,6000,5e-05,0.5,"(21,)",adam,constant,0.01,0.6262461881304245,0.014974023522038834,44.27300024032593
225,11,6000,0.0001,0.5,"(15,)",sgd,invscaling,0.005,0.5103239763338285,0.07645431949946817,105.97400093078613
226,19,5000,0.0005,0.5,"(9,)",sgd,invscaling,0.001,0.23973173560611985,0.0734118698997085,28.174002408981323
227,14,6000,0.001,0.5,"(21,)",adam,constant,0.0005,0.794984622201371,0.020478646329663928,193.41399931907654
228,16,5000,1e-05,0.5,"(9,)",adam,constant,0.01,0.7870692913180598,0.024200384445810363,32.94800019264221
229,15,5000,0.001,0.5,"(18,)",sgd,adaptive,0.01,0.8006043605181536,0.014221438880198858,173.69799852371216
230,2,5000,0.0001,0.5,"(12,)",sgd,constant,0.001,0.5808051189824589,0.009956027796446354,56.695000886917114
231,23,5000,0.0005,0.5,"(12,)",sgd,adaptive,0.005,0.7954987358928246,0.015022601143862793,178.58300375938416
232,13,6000,0.0005,0.5,"(9,)",sgd,constant,0.01,0.7957551411369146,0.013776977701334984,82.41000199317932
233,2,200,0.001,0.5,"(21,)",lbfgs,constant,0.001,0.6267619308259702,0.015093770752548887,497.0980005264282
234,20,5000,0.0001,0.5,"(6,)",adam,constant,0.01,0.7730347694633408,0.009899903647492615,21.972006797790527
235,2,6000,1e-05,0.5,"(18,)",sgd,adaptive,0.01,0.6272665962936899,0.007949236568118726,131.81800150871277
236,21,6000,0.0005,0.5,"(3,)",sgd,invscaling,0.01,0.4549801913102406,0.1024448784750612,74.77499961853027
237,6,6000,0.0001,0.5,"(24,)",sgd,invscaling,0.0001,0.31732543592149504,0.07654691873463272,4.282999277114868
238,11,5000,0.0001,0.5,"(27,)",sgd,invscaling,0.0005,0.3426209372637944,0.1417552819553398,16.55799961090088
239,16,5000,0.0005,0.5,"(18,)",sgd,invscaling,0.01,0.6344241144733755,0.017127135377302618,81.17299962043762
240,17,5000,5e-05,0.5,"(6,)",sgd,constant,0.0005,0.7671641645163813,0.011177387550326184,90.78500175476074
241,5,6000,0.001,0.5,"(6,)",sgd,adaptive,0.001,0.7740532228216958,0.015542496186876009,69.47899460792542
242,1,5000,0.0005,0.5,"(3,)",sgd,invscaling,0.005,0.48558494278937625,0.024714496771572815,38.01098966598511
243,13,5000,1e-05,0.5,"(21,)",sgd,constant,0.005,0.800861091563062,0.015342149155002217,142.2700002193451
244,12,6000,0.0001,0.5,"(9,)",sgd,adaptive,0.005,0.7906485391091304,0.013455273870978345,112.09800028800964
245,14,5000,0.0001,0.5,"(21,)",sgd,invscaling,0.0005,0.27204368337373264,0.1780410035121656,13.570000171661377
246,2,6000,5e-05,0.5,"(15,)",sgd,constant,0.0005,0.5767234863293976,0.015732898838490873,61.154008865356445
247,19,6000,5e-05,0.5,"(3,)",sgd,invscaling,0.0005,0.29793344540881483,0.15389036549886972,6.227999687194824
248,18,5000,5e-05,0.5,"(24,)",sgd,invscaling,0.0005,0.2025158339197748,0.10927893107464516,877.5240004062653
249,1,5000,1e-05,0.5,"(18,)",adam,constant,0.0001,0.5675293872338207,0.012666988446071357,71.73652029037476
250,16,6000,0.0005,0.5,"(21,)",sgd,invscaling,0.0005,0.2981872442463575,0.11970086451918574,1489.6775155067444
251,3,5000,0.001,0.5,"(6,)",sgd,adaptive,0.01,0.6627450022154455,0.015438180590031766,41.190515995025635
252,1,5000,0.0001,0.5,"(12,)",adam,constant,0.001,0.566763429509735,0.008745488937309063,39.066999435424805
253,11,5000,0.001,0.5,"(9,)",adam,constant,0.0005,0.7911610237964919,0.013729862689098937,86.80051589012146
254,6,5000,0.0001,0.5,"(24,)",adam,constant,0.0001,0.7850297781948028,0.016660208017036507,92.8145101070404
255,23,5000,0.0005,0.5,"(18,)",sgd,invscaling,0.001,0.31938189068730943,0.07902502852311483,2098.520514011383
256,8,5000,5e-05,0.5,"(12,)",adam,constant,0.0001,0.7794132978862044,0.018062942393323567,81.40200018882751
257,14,6000,1e-05,0.5,"(21,)",sgd,invscaling,0.0005,0.1227884640446217,0.04144510764746659,15.60200023651123
258,18,6000,5e-05,0.5,"(18,)",sgd,constant,0.0001,0.7618063700576015,0.006276770169238121,1688.2445170879364
259,22,200,0.001,0.5,"(15,)",sgd,constant,0.001,0.7748234159564209,0.008133831656077409,2198.836513519287
260,15,5000,0.0001,0.5,"(6,)",adam,constant,0.0001,0.7776324706127662,0.008941608916051232,104.09899926185608
261,20,5000,5e-05,0.5,"(27,)",adam,constant,0.01,0.7771222665311335,0.008830984261829003,1314.6025185585022
262,23,5000,0.001,0.5,"(18,)",adam,constant,0.01,0.7737984465816978,0.015855195203946387,2223.5765132904053
263,13,5000,5e-05,0.5,"(3,)",sgd,invscaling,0.005,0.4544113430812938,0.07682713633178437,56.10499906539917
264,6,6000,0.0005,0.5,"(15,)",sgd,adaptive,0.0001,0.7610368285245133,0.008186753304609632,151.0249993801117
265,None,5000,5e-05,0.5,"(12,)",sgd,invscaling,0.0001,0.35486974483279904,0.0813597473667457,8.740999698638916
266,12,5000,0.0005,0.5,"(6,)",sgd,invscaling,0.0001,0.32650813198842754,0.15920243165030193,3.195518970489502
267,21,5000,0.001,0.5,"(6,)",sgd,invscaling,0.001,0.3888859566815232,0.1346587226040976,16.473516941070557
268,None,200,0.0001,0.5,"(27,)",lbfgs,constant,0.001,0.7768648838845884,0.009648495476758168,251.81503748893738
269,6,6000,0.0005,0.5,"(6,)",adam,constant,0.0001,0.7651226965882139,0.01076010656980828,143.5900375843048
270,17,5000,0.001,0.5,"(12,)",sgd,constant,0.0005,0.7707427607058149,0.0044726362586605855,97.1570372581482
271,10,5000,5e-05,0.5,"(27,)",sgd,invscaling,0.001,0.41461346990903636,0.0985880352190832,31.791520595550537
272,11,5000,5e-05,0.5,"(12,)",sgd,adaptive,0.01,0.797540203820992,0.017979011019543197,96.12803626060486
273,13,6000,1e-05,0.5,"(12,)",adam,constant,0.01,0.7919237235123935,0.01541255268906899,23.16600012779236
274,11,6000,1e-05,0.5,"(12,)",adam,constant,0.0001,0.7852861834388929,0.014885155809052787,138.8190357685089
275,3,5000,0.001,0.5,"(24,)",adam,constant,0.0005,0.6642765918627987,0.014827366356576466,69.3020007610321
276,21,6000,0.0001,0.5,"(27,)",sgd,invscaling,0.001,0.35055679359866554,0.07659927541481883,1218.524070262909
277,4,6000,1e-05,0.5,"(15,)",sgd,adaptive,0.005,0.789118578465869,0.012321926351562592,86.41104054450989
278,17,5000,0.001,0.5,"(9,)",adam,constant,0.0001,0.77890341960539,0.016766182982155774,148.18655514717102
279,3,6000,0.0005,0.5,"(27,)",adam,constant,0.005,0.6645346261109808,0.015917298570056054,29.792999982833862
280,14,6000,1e-05,0.5,"(15,)",sgd,invscaling,0.0005,0.2571193994839315,0.14021376758188078,18.401999473571777
281,7,6000,0.0005,0.5,"(18,)",sgd,constant,0.005,0.7891182526650506,0.011566233815614826,107.23203873634338
282,4,6000,0.001,0.5,"(9,)",adam,constant,0.01,0.7880971929001486,0.011525086013115103,21.665998220443726
283,15,6000,0.0005,0.5,"(3,)",sgd,adaptive,0.0005,0.7674199181588344,0.0072341278121259255,149.66903710365295
284,19,5000,0.0001,0.5,"(9,)",sgd,adaptive,0.005,0.7906478875074934,0.015448671471381462,143.20504021644592
285,5,5000,1e-05,0.5,"(3,)",sgd,invscaling,0.001,0.3260396304115516,0.09429283846411053,16.07951593399048
286,12,5000,0.001,0.5,"(12,)",adam,constant,0.0005,0.7926890296348426,0.015932137674479912,123.17256116867065
287,9,6000,0.0001,0.5,"(15,)",sgd,adaptive,0.01,0.7944766987254671,0.017584064533331452,120.43504238128662
288,3,5000,0.001,0.5,"(12,)",sgd,adaptive,0.005,0.6665747908358746,0.015169148450977365,61.60252118110657
289,7,6000,1e-05,0.5,"(24,)",sgd,constant,0.001,0.7791611280527537,0.011138562240756515,88.12803721427917
290,11,200,5e-05,0.5,"(15,)",sgd,constant,0.001,0.7699702869653609,0.012890593630611387,40.31251811981201
291,11,5000,0.0005,0.5,"(6,)",sgd,adaptive,0.005,0.7819643182943675,0.021004888910249625,84.62151384353638
292,12,5000,1e-05,0.5,"(21,)",adam,constant,0.005,0.796011220580186,0.011392798191436699,56.39300012588501
293,None,6000,1e-05,0.5,"(9,)",adam,constant,0.005,0.7893746579091407,0.010894825256400596,41.718000650405884
294,13,5000,1e-05,0.5,"(6,)",sgd,constant,0.0005,0.7697132301196341,0.015367234208081643,111.03903794288635
295,18,5000,0.001,0.5,"(15,)",sgd,invscaling,0.005,0.5649552349675503,0.07059875096682665,83.17651653289795
296,7,5000,0.0001,0.5,"(24,)",sgd,constant,0.001,0.7799257825735658,0.013550208620395519,84.90551614761353
297,6,5000,0.0001,0.5,"(9,)",sgd,invscaling,0.005,0.5284629368988976,0.03523570234915286,40.90000367164612
298,9,6000,0.0005,0.5,"(18,)",adam,constant,0.01,0.7901360544217686,0.01585028926003173,21.438516855239868
299,11,6000,0.001,0.5,"(9,)",sgd,adaptive,0.01,0.8049459822243075,0.01253993791464949,74.84952020645142
300,2,6000,0.0001,0.5,"(3,)",sgd,adaptive,0.01,0.5672856882216488,0.03602744428326445,29.032999515533447
301,11,5000,0.0001,0.5,"(21,)",adam,constant,0.0001,0.7886044647744155,0.016652652116236212,116.54951882362366
302,None,6000,0.0005,0.5,"(24,)",sgd,invscaling,0.001,0.4835047045638179,0.06756605965169869,2429.8361468315125
303,12,5000,1e-05,0.5,"(24,)",sgd,constant,0.0005,0.7750736309849608,0.01591570031200042,77.75000596046448
304,6,6000,0.0001,0.5,"(27,)",sgd,adaptive,0.001,0.7845234837229911,0.009202762562480274,77.94600081443787
305,17,6000,0.0005,0.5,"(21,)",sgd,adaptive,0.01,0.7972864049834494,0.01311407513240524,2462.005147457123
306,6,5000,1e-05,0.5,"(15,)",sgd,invscaling,0.0001,0.33213666692730726,0.0832780345655221,3.342998504638672
307,19,5000,0.0001,0.5,"(24,)",adam,constant,0.005,0.786308872207887,0.01214181646086018,2324.057148694992
308,9,5000,5e-05,0.5,"(21,)",sgd,invscaling,0.01,0.5961232960617198,0.018269893297651576,77.85151720046997
309,2,5000,1e-05,0.5,"(9,)",sgd,invscaling,0.005,0.49936859801391814,0.020666456125771684,46.09603762626648
310,13,200,0.0001,0.5,"(24,)",lbfgs,constant,0.001,0.7760999035629578,0.007970172171365218,240.0565574169159
311,10,6000,1e-05,0.5,"(12,)",sgd,constant,0.0001,0.7549134021424663,0.009020355797677572,176.89703750610352
312,12,5000,0.001,0.5,"(21,)",sgd,constant,0.005,0.7990734224724372,0.013043710981909307,122.43603897094727
313,5,5000,0.0001,0.5,"(15,)",adam,constant,0.001,0.7886109807907837,0.006473848721504926,81.87503576278687
314,9,6000,5e-05,0.5,"(18,)",sgd,adaptive,0.005,0.7909033153491282,0.015261507026996546,121.34903717041016
315,17,5000,0.0001,0.5,"(3,)",sgd,adaptive,0.01,0.773799423984153,0.013146973150509524,74.62103843688965
316,14,6000,0.0005,0.5,"(9,)",sgd,constant,0.005,0.7937130216071102,0.012732359859668972,90.9590356349945
317,23,5000,0.0005,0.5,"(3,)",sgd,adaptive,0.0005,0.7638471863841321,0.005982465450736772,102.1440360546112
318,3,6000,0.001,0.5,"(6,)",sgd,adaptive,0.0005,0.6578905700211118,0.02023483049441293,70.51203632354736
319,3,5000,0.001,0.5,"(6,)",sgd,adaptive,0.0001,0.6379815336096124,0.019301723184560676,141.40703320503235
320,5,6000,1e-05,0.5,"(24,)",sgd,constant,0.01,0.7898851877915918,0.014092882492893201,53.228999853134155
321,6,5000,0.001,0.5,"(21,)",sgd,constant,0.0005,0.7753306878306878,0.013511651841990555,70.35500001907349
322,12,5000,0.0005,0.5,"(9,)",sgd,invscaling,0.001,0.2527061015977272,0.10600796561418309,24.397999048233032
323,14,6000,0.001,0.5,"(15,)",sgd,constant,0.0005,0.7730318372559751,0.0145616706076644,75.04900074005127
324,7,5000,5e-05,0.5,"(24,)",sgd,constant,0.01,0.7932018401230223,0.014496432219807308,65.62400126457214
325,7,6000,1e-05,0.5,"(27,)",sgd,constant,0.001,0.7799257825735658,0.013884241670519213,67.9749984741211
326,8,5000,0.0005,0.5,"(18,)",sgd,adaptive,0.001,0.7812019443792843,0.014775817910524089,71.38451671600342
327,15,6000,5e-05,0.5,"(21,)",adam,constant,0.0005,0.7937133474079286,0.012124194331743731,108.98451638221741
328,23,6000,5e-05,0.5,"(21,)",sgd,invscaling,0.005,0.5700791044387103,0.021630154110224023,2178.3932564258575
329,None,200,0.001,0.5,"(18,)",sgd,constant,0.001,0.7699754997784554,0.003560205881059934,1266.6102571487427
330,13,5000,0.0001,0.5,"(3,)",adam,constant,0.001,0.7758448015221415,0.010872605054684214,41.085999488830566
331,12,6000,0.001,0.5,"(18,)",sgd,adaptive,0.0001,0.7582274480673495,0.012079678487266151,147.40251755714417
332,18,200,1e-05,0.5,"(9,)",lbfgs,constant,0.001,0.7988179946308025,0.013465200965472804,119.93051648139954
333,10,6000,5e-05,0.5,"(21,)",adam,constant,0.005,0.7888615216201422,0.015762055473627874,36.970999240875244
334,4,5000,0.0001,0.5,"(21,)",sgd,constant,0.01,0.7865643000495217,0.01229413471680151,44.07200050354004
335,19,6000,1e-05,0.5,"(27,)",sgd,invscaling,0.01,0.6359540751166367,0.02856297349947675,2164.250256061554
336,20,5000,0.0005,0.5,"(24,)",sgd,invscaling,0.005,0.6234267078478901,0.06531252730149652,2305.265778541565
337,17,6000,0.001,0.5,"(9,)",sgd,constant,0.005,0.793456290562202,0.01904005347593918,78.68152356147766
338,21,5000,0.0001,0.5,"(27,)",sgd,invscaling,0.01,0.6425916151901373,0.01745042213442273,2385.09276843071
339,4,6000,1e-05,0.5,"(6,)",sgd,invscaling,0.005,0.5131359631975394,0.031084172628131918,62.134000301361084
340,19,6000,0.0005,0.5,"(9,)",adam,constant,0.0005,0.7860501863580682,0.01946225488797231,102.83952045440674
341,3,5000,0.0001,0.5,"(24,)",sgd,adaptive,0.01,0.6660655641566973,0.013162930783098646,46.44999980926514
342,12,6000,0.001,0.5,"(15,)",sgd,constant,0.0001,0.7623110355253212,0.011343408156717248,146.60403871536255
343,5,6000,5e-05,0.5,"(18,)",adam,constant,0.005,0.7916718794797613,0.01479504202801635,29.196515798568726
344,19,5000,0.001,0.5,"(18,)",adam,constant,0.01,0.791666992467485,0.020287855972375254,431.2850730419159
345,2,5000,0.001,0.5,"(9,)",adam,constant,0.0005,0.5940808507310971,0.0175131599237189,56.74199986457825
346,12,5000,5e-05,0.5,"(21,)",sgd,adaptive,0.001,0.7814576980217375,0.016073723718528433,85.84951710700989
347,7,6000,0.0001,0.5,"(21,)",adam,constant,0.0001,0.7740528970208773,0.014418809970389452,89.85099983215332
348,4,5000,0.0001,0.5,"(21,)",sgd,invscaling,0.005,0.5800339484452786,0.050533691630725505,72.50199747085571
349,16,5000,5e-05,0.5,"(15,)",sgd,adaptive,0.0005,0.7735479057523393,0.005641698487045682,89.85252404212952
350,5,6000,5e-05,0.5,"(9,)",sgd,constant,0.005,0.7829912424740011,0.010460672404087214,58.853525161743164
351,5,5000,0.0001,0.5,"(24,)",sgd,constant,0.0005,0.7735446477441552,0.012057754816857981,70.2840485572815
352,7,5000,0.0001,0.5,"(15,)",sgd,invscaling,0.0005,0.253495842781557,0.10125036550108671,11.44152045249939
353,16,6000,0.001,0.5,"(21,)",sgd,constant,0.01,0.8023917038079599,0.015799611994330064,3582.868857860565
354,6,5000,0.0001,0.5,"(6,)",adam,constant,0.01,0.7824777803841844,0.016531253161581556,19.198999881744385
355,15,5000,0.001,0.5,"(18,)",sgd,adaptive,0.0005,0.7789057002111188,0.011065206995951532,93.02604174613953
356,18,5000,0.0005,0.5,"(15,)",sgd,adaptive,0.01,0.7952403758438241,0.01885152642576834,109.84456014633179
357,19,6000,0.0005,0.5,"(6,)",adam,constant,0.0001,0.7735459509474287,0.011923326386503742,118.0986053943634
358,7,6000,0.001,0.5,"(21,)",adam,constant,0.0005,0.7901383350274976,0.014648186695284617,77.45903849601746
359,23,5000,0.0005,0.5,"(15,)",sgd,invscaling,0.005,0.5749188755962156,0.03901903636439612,1679.825383901596
360,6,5000,5e-05,0.5,"(9,)",adam,constant,0.0005,0.7822249589490969,0.015263143605862464,57.47103953361511
361,10,5000,0.0005,0.5,"(9,)",sgd,invscaling,0.005,0.49807288815909506,0.022227486954031043,56.921000242233276
362,22,6000,0.001,0.5,"(27,)",sgd,constant,0.0005,0.7801818620168374,0.01470882214970415,2715.470900297165
363,11,5000,0.001,0.5,"(18,)",sgd,constant,0.001,0.7804346834519248,0.0162105743450307,76.44651865959167
364,3,6000,5e-05,0.5,"(21,)",adam,constant,0.0001,0.6589152135950166,0.018482313808484054,68.56151747703552
365,19,6000,0.0005,0.5,"(9,)",sgd,constant,0.001,0.7766078270388616,0.011689334388003396,54.48552322387695
366,1,6000,0.0005,0.5,"(24,)",sgd,invscaling,0.001,0.3250052128130946,0.14258699975620182,20.06099843978882
367,18,5000,1e-05,0.5,"(21,)",sgd,adaptive,0.001,0.7801841426225663,0.009808383843160295,3194.628420352936
368,17,6000,1e-05,0.5,"(3,)",sgd,constant,0.001,0.7720150129017124,0.009118202213466063,83.20351839065552
369,8,200,0.0005,0.5,"(27,)",lbfgs,constant,0.001,0.7937107410013814,0.01685528823967515,115.28751969337463
370,2,6000,0.001,0.5,"(3,)",adam,constant,0.0001,0.559614382151328,0.01241197514295284,75.37551856040955
371,23,5000,0.0005,0.5,"(24,)",sgd,adaptive,0.001,0.7847772825605338,0.012585412076211118,3297.7449386119843
372,12,5000,1e-05,0.5,"(9,)",sgd,invscaling,0.0001,0.31017997237209055,0.12475852938045294,2.482999563217163
373,21,6000,0.0005,0.5,"(18,)",sgd,adaptive,0.001,0.7865623452446112,0.015234639044806096,3933.6679348945618
374,4,5000,0.0001,0.5,"(15,)",sgd,adaptive,0.01,0.78401295384054,0.010303891546138862,52.61100649833679
375,23,6000,1e-05,0.5,"(12,)",sgd,adaptive,0.001,0.7745679881147861,0.008256600039679433,70.97699785232544
376,8,6000,0.0001,0.5,"(27,)",sgd,invscaling,0.001,0.298451142909271,0.08547285139638429,34.8050000667572
377,17,6000,1e-05,0.5,"(3,)",sgd,constant,0.0005,0.7620582140902339,0.007904234606434517,74.75199866294861
378,21,5000,0.001,0.5,"(24,)",adam,constant,0.01,0.7832434123074516,0.017131265883101255,771.4616820812225
379,18,5000,0.0001,0.5,"(27,)",sgd,adaptive,0.001,0.7878378554486929,0.01712007979279035,2370.7169382572174
380,4,5000,5e-05,0.5,"(3,)",adam,constant,0.001,0.7735466025490656,0.01088030657566362,41.82300066947937
381,14,5000,5e-05,0.5,"(24,)",sgd,invscaling,0.01,0.6635106341387129,0.022323375896235138,2357.429937839508
382,17,5000,0.0005,0.5,"(6,)",sgd,constant,0.0005,0.7684396747204629,0.011602549533275679,72.54299974441528
383,19,6000,0.0005,0.5,"(3,)",adam,constant,0.0001,0.7658834414992051,0.015269109275936133,121.67851734161377
384,13,200,0.001,0.5,"(18,)",lbfgs,constant,0.001,0.7863069174029765,0.015870479225358947,170.86851954460144
385,13,5000,0.0001,0.5,"(12,)",adam,constant,0.001,0.7990701644642532,0.019256535836010814,68.54351758956909
386,20,5000,1e-05,0.5,"(15,)",sgd,constant,0.0001,0.7587376521489823,0.015269166794142806,149.40351796150208
387,19,6000,0.001,0.5,"(18,)",adam,constant,0.0005,0.8000941564365209,0.01403806608787926,2886.091455221176
388,16,5000,0.0001,0.5,"(12,)",sgd,adaptive,0.005,0.7916673182683035,0.021905934768713657,98.09399914741516
389,15,6000,0.0001,0.5,"(27,)",sgd,constant,0.01,0.8044354523418562,0.012772646212019819,4235.778454780579
390,5,6000,0.001,0.5,"(27,)",sgd,invscaling,0.0005,0.2981953892668178,0.14064013887794827,19.29800009727478
391,5,6000,1e-05,0.5,"(12,)",sgd,constant,0.005,0.7870748299319728,0.012582458963871546,62.86599779129028
392,15,6000,5e-05,0.5,"(18,)",adam,constant,0.005,0.7896271535434096,0.012873297614633798,44.978999614715576
393,12,6000,0.001,0.5,"(6,)",adam,constant,0.0001,0.7773731331613105,0.01485351313228226,112.95000076293945
394,12,5000,0.001,0.5,"(24,)",sgd,constant,0.0001,0.7546537388901922,0.013730845532475316,161.92099952697754
395,9,5000,0.001,0.5,"(21,)",adam,constant,0.01,0.7903895274584929,0.020553673580992297,24.809998750686646
396,14,5000,0.001,0.5,"(6,)",adam,constant,0.0005,0.7886100033883287,0.0060395671164609225,79.32899951934814
397,18,5000,5e-05,0.5,"(3,)",adam,constant,0.01,0.785291070451169,0.009880972946166326,18.967517137527466
398,17,6000,5e-05,0.5,"(9,)",adam,constant,0.0001,0.7727825996298903,0.009744835782709526,110.07704043388367
399,15,6000,0.0005,0.5,"(18,)",sgd,adaptive,0.01,0.7998354705867021,0.019410294109972304,91.59603977203369
400,14,200,5e-05,0.5,"(18,)",lbfgs,constant,0.001,0.785797690723799,0.01532382222192686,188.71204161643982
401,14,5000,0.0001,0.5,"(27,)",sgd,constant,0.001,0.7834988401490864,0.016395109333555685,1625.0503106117249
402,17,5000,5e-05,0.5,"(21,)",sgd,adaptive,0.01,0.793964539838924,0.01860323607739325,3752.0864951610565
403,17,6000,1e-05,0.5,"(12,)",sgd,invscaling,0.0001,0.427107605494305,0.05553152959638483,2.681000232696533
404,21,5000,0.0001,0.5,"(21,)",adam,constant,0.001,0.7929460864805693,0.014401302697095612,3599.4314963817596
405,22,6000,5e-05,0.5,"(18,)",adam,constant,0.0001,0.7903944144707692,0.011344006011655902,2763.0554962158203
406,7,6000,5e-05,0.5,"(6,)",sgd,constant,0.001,0.7694610602861836,0.010094330117297273,47.34699749946594
407,14,5000,1e-05,0.5,"(21,)",sgd,invscaling,0.0005,0.26728080120937264,0.08400345232794774,15.716999769210815
408,12,5000,0.0005,0.5,"(3,)",sgd,invscaling,0.01,0.5889755519065865,0.08105309089551568,54.424999952316284
409,3,5000,0.0005,0.5,"(15,)",sgd,adaptive,0.001,0.6652979774285191,0.014318765105971127,57.569000005722046
410,16,6000,5e-05,0.5,"(18,)",sgd,constant,0.0005,0.7745683139156045,0.009995624881396483,89.7400004863739
411,18,6000,5e-05,0.5,"(27,)",adam,constant,0.0005,0.7972851017801756,0.014183874588159468,4114.620498180389
412,8,6000,1e-05,0.5,"(9,)",sgd,adaptive,0.0005,0.7707391768968124,0.009136754480409686,80.06752181053162
413,14,6000,5e-05,0.5,"(15,)",sgd,adaptive,0.005,0.7998403575989783,0.010929003366923968,125.71803903579712
414,14,5000,0.001,0.5,"(27,)",adam,constant,0.005,0.780437941460109,0.010653459496130441,1727.7608292102814
415,11,5000,0.001,0.5,"(21,)",sgd,adaptive,0.0005,0.7801834910209294,0.00902556607626275,90.47103786468506
416,5,6000,0.001,0.5,"(6,)",sgd,invscaling,0.005,0.5238626293429249,0.022317372936247575,55.88352155685425
417,19,5000,0.0001,0.5,"(27,)",sgd,adaptive,0.001,0.7886057679776892,0.0140202669122204,2076.8419091701508
418,13,6000,0.0001,0.5,"(9,)",sgd,constant,0.0005,0.7725268459874371,0.00867422647263932,77.54699969291687
419,17,5000,1e-05,0.5,"(6,)",sgd,constant,0.005,0.7863105012119791,0.012190543124893082,94.29000043869019
420,9,5000,0.0005,0.5,"(27,)",sgd,adaptive,0.0001,0.7625671149685929,0.013054340025210373,175.28603887557983
421,10,6000,0.0001,0.5,"(6,)",sgd,adaptive,0.0005,0.7676730653947403,0.011903548604910856,89.85600018501282
422,17,5000,0.0005,0.5,"(12,)",sgd,constant,0.01,0.8021359501655068,0.016562952995629314,96.87899971008301
423,23,5000,0.001,0.5,"(12,)",sgd,constant,0.01,0.8003489326765187,0.013786874487188249,93.62900042533875
424,2,5000,0.0005,0.5,"(15,)",adam,constant,0.005,0.6224212865222718,0.013363086735567053,36.562000036239624
425,13,6000,0.0005,0.5,"(21,)",adam,constant,0.0005,0.793457919566294,0.011570113304613537,108.55200099945068
426,10,6000,0.001,0.5,"(18,)",sgd,constant,0.0005,0.7717560012510752,0.015206461462611547,77.6259994506836
427,18,5000,5e-05,0.5,"(18,)",sgd,invscaling,0.0001,0.25482413271822135,0.1095522361022686,54.55800008773804
428,None,5000,5e-05,0.5,"(6,)",sgd,adaptive,0.0001,0.6997370787395418,0.09468519298241718,132.97900080680847
429,16,6000,1e-05,0.5,"(21,)",sgd,adaptive,0.01,0.7993268955091615,0.017812160986453413,2943.8915350437164
430,9,6000,0.001,0.5,"(21,)",sgd,adaptive,0.001,0.7783938671253943,0.01771889137078939,78.55900192260742
431,20,5000,0.0005,0.5,"(15,)",sgd,constant,0.0005,0.7740574582323351,0.00927003000895014,72.15000224113464
432,21,5000,0.0005,0.5,"(24,)",sgd,invscaling,0.01,0.6300916151901375,0.0447977659017792,1239.2516341209412
433,9,6000,0.0001,0.5,"(6,)",adam,constant,0.01,0.7850310813980765,0.015861906724895198,18.38099980354309
434,12,5000,0.0005,0.5,"(21,)",adam,constant,0.0005,0.8021379049704173,0.011998470174332707,115.18999981880188
435,7,5000,0.0001,0.5,"(12,)",adam,constant,0.01,0.7865581098339718,0.02211928885311341,20.22200322151184
436,10,5000,5e-05,0.5,"(12,)",sgd,adaptive,0.0005,0.7725252169833452,0.007978463967961511,83.36399793624878
437,2,6000,0.0001,0.5,"(12,)",sgd,invscaling,0.0005,0.325525516720098,0.1641441244048628,9.418516397476196
438,23,6000,1e-05,0.5,"(27,)",adam,constant,0.0001,0.7924388146063023,0.012514498975062823,3480.8365700244904
439,14,6000,1e-05,0.5,"(21,)",adam,constant,0.005,0.7863091980087054,0.013190182130494714,50.836037158966064
440,6,5000,0.0001,0.5,"(27,)",sgd,adaptive,0.0005,0.7717576302551672,0.011693718279091983,81.32003426551819
441,11,5000,0.0001,0.5,"(24,)",sgd,invscaling,0.0001,0.344903171996768,0.11317430820970574,3.1910009384155273
442,13,5000,0.001,0.5,"(24,)",sgd,invscaling,0.0005,0.1603418953788412,0.13962309739863468,26.25399875640869
443,14,5000,0.0005,0.5,"(6,)",sgd,constant,0.005,0.7870732009278807,0.01856547319496971,72.25599980354309
444,5,6000,0.0001,0.5,"(15,)",adam,constant,0.0001,0.7824826673964604,0.007956287751762582,97.57203674316406
445,16,5000,0.0001,0.5,"(9,)",sgd,adaptive,0.005,0.7944766987254672,0.017768614570094744,104.23355269432068
446,4,200,1e-05,0.5,"(6,)",lbfgs,constant,0.001,0.7822236557458232,0.014501627061035874,155.50455141067505
447,21,6000,5e-05,0.5,"(24,)",sgd,constant,0.005,0.7975379232152632,0.01864344170139894,4050.4950873851776
448,9,6000,0.001,0.5,"(3,)",sgd,constant,0.01,0.7740545260249693,0.014417386525892827,38.118999004364014
449,1,6000,1e-05,0.5,"(3,)",sgd,invscaling,0.001,0.28414164516381263,0.12889828152013702,23.84999966621399
450,15,6000,0.0005,0.5,"(9,)",adam,constant,0.01,0.7932041207287512,0.011807791922902554,27.137999057769775
451,14,5000,1e-05,0.5,"(15,)",adam,constant,0.001,0.7998364479891574,0.0177513648626305,104.17751717567444
452,12,6000,0.001,0.5,"(3,)",sgd,invscaling,0.005,0.45850112075481536,0.07011299695577124,59.900999784469604
453,17,5000,0.001,0.5,"(3,)",sgd,constant,0.0005,0.7661486433653921,0.0063339997321198846,112.92451596260071
454,23,5000,0.0001,0.5,"(18,)",adam,constant,0.0001,0.7840109990356295,0.015468305043590487,3171.4595699310303
